timestamp,temperature_c,rain_probability,soil_moisture_pct,flow_lpm,pressure_bar,hour_of_day,is_irrigating,anomaly_label,anomaly_type,flow_rolling_mean,flow_rolling_std,pressure_rolling_mean,pressure_drop,flow_deviation,soil_delta,evap_index
2024-01-14 23:05:00,0.312847,0.747,0.0,0.005453,0.049486,0.965154,0,0,Normal,0.002865,0.005552,0.025874,0.496938,0.260269,0.47541,0.40512
2024-01-14 23:10:00,0.289279,0.729,0.0,0.00236,0.062339,0.968641,0,0,Normal,0.003386,0.005225,0.027273,0.504541,0.257891,0.47541,0.384601
2024-01-14 23:15:00,0.378928,0.745,0.0,0.003654,0.053021,0.972124,0,0,Normal,0.002813,0.004187,0.033566,0.494615,0.258886,0.47541,0.462349
2024-01-14 23:20:00,0.317468,0.721,0.0,0.000961,0.056234,0.975607,0,0,Normal,0.003035,0.003914,0.030769,0.498416,0.256815,0.47541,0.409074
2024-01-14 23:25:00,0.323013,0.696,0.0,0.0,0.065231,0.979094,0,0,Normal,0.002839,0.004169,0.03042,0.504541,0.256076,0.47541,0.41378
2024-01-14 23:30:00,0.298521,0.646,0.0,0.0,0.065874,0.982577,0,0,Normal,0.002839,0.004169,0.037413,0.500739,0.256076,0.47541,0.392696
2024-01-14 23:35:00,0.310536,0.652,0.0,0.002265,0.012853,0.98606,0,0,Normal,0.00211,0.002804,0.030769,0.469905,0.257818,0.47541,0.40305
2024-01-14 23:40:00,0.371996,0.6,0.0,0.002303,0.052057,0.989547,0,0,Normal,0.002097,0.002785,0.028671,0.496938,0.257847,0.47541,0.456325
2024-01-14 23:45:00,0.335028,0.544,0.0,0.003806,0.076157,0.99303,0,0,Normal,0.002123,0.002876,0.032867,0.510243,0.259003,0.47541,0.424322
2024-01-14 23:50:00,0.329945,0.46,0.0,0.000314,0.053985,0.996513,0,0,Normal,0.00198,0.003022,0.032517,0.495882,0.256318,0.47541,0.419804
2024-01-14 23:55:00,0.238909,0.394,0.0,0.0,0.04563,1.0,0,0,Normal,0.00198,0.003022,0.029021,0.492503,0.256076,0.47541,0.341114
2024-01-15 00:00:00,0.243068,0.338,0.0,0.004729,0.048201,0.0,0,0,Normal,0.003061,0.003568,0.025874,0.496093,0.259713,0.47541,0.344691
2024-01-15 00:05:00,0.173752,0.278,0.0,0.002645,0.047879,0.003483,0,0,Normal,0.003152,0.003586,0.032168,0.49208,0.25811,0.47541,0.284639
2024-01-15 00:10:00,0.241682,0.205,0.0,0.0,0.057519,0.00697,0,0,Normal,0.002618,0.004005,0.033217,0.497782,0.256076,0.47541,0.343373
2024-01-15 00:15:00,0.30037,0.093,0.0,0.0,0.054306,0.010453,0,0,Normal,0.001758,0.003787,0.029371,0.497994,0.256076,0.47541,0.394202
2024-01-15 00:20:00,0.277726,0.03,0.0,0.0,0.046915,0.013936,0,0,Normal,0.00168,0.003859,0.027972,0.493981,0.256076,0.47541,0.374623
2024-01-15 00:25:00,0.24353,0.036,0.0,0.0,0.029563,0.017423,0,0,Normal,0.00168,0.003859,0.025175,0.484266,0.256076,0.47541,0.345068
2024-01-15 00:30:00,0.244455,0.011,0.0,0.004216,0.066195,0.020906,0,0,Normal,0.001563,0.003513,0.028322,0.506441,0.259318,0.47541,0.345821
2024-01-15 00:35:00,0.213494,0.02,0.0,0.0,0.08644,0.024389,0,0,Normal,0.000964,0.003295,0.035315,0.515523,0.256076,0.47541,0.319089
2024-01-15 00:40:00,0.240296,0.009,0.0,0.002836,0.04563,0.027876,0,0,Normal,0.001602,0.003586,0.033217,0.489968,0.258257,0.47541,0.342244
2024-01-15 00:45:00,0.255083,0.035,0.0,0.0,0.046594,0.031359,0,0,Normal,0.001602,0.003586,0.031818,0.491447,0.256076,0.47541,0.355045
2024-01-15 00:50:00,0.160813,0.043,0.0,0.0,0.04081,0.034842,0,0,Normal,0.001602,0.003586,0.030769,0.488279,0.256076,0.47541,0.273532
2024-01-15 00:55:00,0.22597,0.044,0.0,0.00118,0.038239,0.038329,0,0,Normal,0.001875,0.003404,0.032168,0.485744,0.256984,0.47541,0.329819
2024-01-15 01:00:00,0.24353,0.034,0.0,0.003768,0.039524,0.041812,0,0,Normal,0.001771,0.003149,0.027273,0.489546,0.258974,0.47541,0.345068
2024-01-15 01:05:00,0.188078,0.017,0.0,0.0,0.058483,0.045295,0,0,Normal,0.001771,0.003149,0.022378,0.504963,0.256076,0.47541,0.297063
2024-01-15 01:10:00,0.22366,0.033,0.0,0.0,0.062018,0.048782,0,0,Normal,0.001133,0.002895,0.025175,0.505597,0.256076,0.47541,0.327937
2024-01-15 01:15:00,0.296673,0.043,0.0,0.000485,0.026028,0.052265,0,0,Normal,0.001237,0.002822,0.021678,0.484055,0.256449,0.47541,0.391002
2024-01-15 01:20:00,0.183457,0.031,0.0,0.000866,0.03374,0.055748,0,0,Normal,0.001433,0.002694,0.02028,0.489968,0.256742,0.47541,0.29311
2024-01-15 01:25:00,0.196858,0.021,0.0,0.000419,0.03856,0.059235,0,0,Normal,0.001263,0.002731,0.02028,0.493136,0.256398,0.47541,0.304593
2024-01-15 01:30:00,0.149723,0.046,0.0,0.0,0.048843,0.062718,0,0,Normal,0.000404,0.000692,0.022028,0.498838,0.256076,0.47541,0.263931
2024-01-15 01:35:00,0.178835,0.042,0.0,0.002094,0.039203,0.066201,0,0,Normal,0.000886,0.001493,0.018531,0.494615,0.257686,0.47541,0.288968
2024-01-15 01:40:00,0.184843,0.044,0.001,0.0,0.032776,0.069688,0,0,Normal,0.000886,0.001493,0.013287,0.493559,0.256076,0.508197,0.294051
2024-01-15 01:45:00,0.170055,0.045,0.0,0.000381,0.067159,0.073171,0,0,Normal,0.00086,0.001511,0.020629,0.511721,0.256369,0.442623,0.281438
2024-01-15 01:50:00,0.121072,0.02,0.001,0.000856,0.064267,0.076654,0,0,Normal,0.00086,0.001511,0.026224,0.506441,0.256735,0.508197,0.238893
2024-01-15 01:55:00,0.1622,0.043,0.0,0.000447,0.051735,0.080141,0,0,Normal,0.00086,0.001511,0.028671,0.496727,0.25642,0.442623,0.274661
2024-01-15 02:00:00,0.204251,0.029,0.0,0.0,0.06491,0.083624,0,0,Normal,0.00086,0.001511,0.031469,0.503696,0.256076,0.47541,0.310994
2024-01-15 02:05:00,0.163124,0.002,0.0,0.004701,0.032776,0.087106,0,0,Normal,0.001459,0.003459,0.03042,0.48321,0.259691,0.47541,0.275414
2024-01-15 02:10:00,0.177911,0.032,0.0,0.000638,0.02892,0.090594,0,0,Normal,0.001602,0.00335,0.02972,0.481098,0.256567,0.47541,0.288215
2024-01-15 02:15:00,0.130314,0.024,0.0,0.004767,0.051093,0.094077,0,0,Normal,0.002605,0.004223,0.026573,0.497571,0.259742,0.47541,0.246988
2024-01-15 02:20:00,0.163124,0.014,0.0,0.0,0.029884,0.097559,0,0,Normal,0.002409,0.004442,0.020629,0.487223,0.256076,0.47541,0.275414
2024-01-15 02:25:00,0.142329,0.049,0.0,0.0,0.046915,0.101047,0,0,Normal,0.002305,0.004551,0.01958,0.49905,0.256076,0.47541,0.25753
2024-01-15 02:30:00,0.093808,0.003,0.0,0.0,0.050771,0.104529,0,0,Normal,0.002305,0.004551,0.017133,0.503062,0.256076,0.47541,0.215361
2024-01-15 02:35:00,0.137708,0.047,0.0,0.0,0.05527,0.108012,0,0,Normal,0.001237,0.003659,0.020979,0.503696,0.256076,0.47541,0.253389
2024-01-15 02:40:00,0.086414,0.008,0.0,0.0,0.050771,0.111499,0,0,Normal,0.001081,0.003732,0.025175,0.498205,0.256076,0.47541,0.208961
2024-01-15 02:45:00,0.097043,0.019,0.0,0.0,0.053021,0.114982,0,0,Normal,0.0,0.0,0.025524,0.499472,0.256076,0.47541,0.218185
2024-01-15 02:50:00,0.124769,0.021,0.0,0.000476,0.049807,0.118465,0,0,Normal,0.000104,0.000364,0.029021,0.495248,0.256442,0.47541,0.242282
2024-01-15 02:55:00,0.126617,0.037,0.0,0.0,0.057198,0.121952,0,0,Normal,0.000104,0.000364,0.030769,0.49905,0.256076,0.47541,0.243788
2024-01-15 03:00:00,0.069316,0.011,0.0,0.000818,0.058483,0.125435,0,0,Normal,0.0003,0.000674,0.032168,0.49905,0.256706,0.47541,0.194277
2024-01-15 03:05:00,0.150185,0.049,0.0015,0.0,0.045308,0.128918,0,0,Normal,0.0003,0.000674,0.03042,0.491447,0.256076,0.52459,0.263931
2024-01-15 03:10:00,0.130776,0.037,0.0,0.0,0.037596,0.132405,0,0,Normal,0.0003,0.000674,0.027972,0.487856,0.256076,0.42623,0.247364
2024-01-15 03:15:00,0.081793,0.039,0.0,0.0,0.063625,0.135888,0,0,Normal,0.0003,0.000674,0.03007,0.503696,0.256076,0.47541,0.205008
2024-01-15 03:20:00,0.049445,0.005,0.0,0.0,0.026671,0.139371,0,0,Normal,0.000182,0.000637,0.025874,0.481943,0.256076,0.47541,0.176958
2024-01-15 03:25:00,0.099815,0.024,0.0035,0.0,0.03599,0.142858,0,0,Normal,0.000182,0.000637,0.022028,0.490391,0.256076,0.590164,0.220068
2024-01-15 03:30:00,0.087338,0.047,0.001,0.0,0.041131,0.146341,0,0,Normal,0.0,0.0,0.018881,0.495671,0.256076,0.393443,0.209714
2024-01-15 03:35:00,0.107209,0.014,0.0,0.0,0.03599,0.149824,0,0,Normal,0.0,0.0,0.017133,0.493347,0.256076,0.442623,0.227033
2024-01-15 03:40:00,0.088725,0.007,0.0,0.0,0.042416,0.153311,0,0,Normal,0.0,0.0,0.018182,0.496938,0.256076,0.47541,0.211032
2024-01-15 03:45:00,0.027264,0.024,0.0,0.0,0.057841,0.156794,0,0,Normal,0.0,0.0,0.017133,0.507709,0.256076,0.47541,0.157756
2024-01-15 03:50:00,0.086876,0.047,0.0,0.0,0.055591,0.160277,0,0,Normal,0.0,0.0,0.022378,0.503062,0.256076,0.47541,0.209526
2024-01-15 03:55:00,0.089649,0.024,0.0,0.0,0.06491,0.163764,0,0,Normal,0.0,0.0,0.027622,0.506019,0.256076,0.47541,0.211785
2024-01-15 04:00:00,0.124307,0.02,0.0,0.000114,0.030848,0.167247,0,0,Normal,2.6e-05,9.1e-05,0.025524,0.4849,0.256164,0.47541,0.241905
2024-01-15 04:05:00,0.074861,0.033,0.0,0.007127,0.041452,0.17073,0,0,Normal,0.001654,0.005552,0.026573,0.491235,0.261556,0.47541,0.198983
2024-01-15 04:10:00,0.163124,0.047,0.0,0.0,0.040488,0.174217,0,0,Normal,0.001654,0.005552,0.026224,0.490813,0.256076,0.47541,0.275414
2024-01-15 04:15:00,0.030961,0.002,0.0,0.001132,0.024743,0.1777,0,0,Normal,0.001915,0.005443,0.02028,0.484055,0.256947,0.47541,0.161145
2024-01-15 04:20:00,0.150647,0.008,0.0,0.00039,0.021208,0.181183,0,0,Normal,0.001993,0.00537,0.013986,0.485533,0.256376,0.47541,0.264684
2024-01-15 04:25:00,0.094732,0.007,0.0,0.0,0.066195,0.18467,0,0,Normal,0.001993,0.00537,0.014336,0.514889,0.256076,0.47541,0.216303
2024-01-15 04:30:00,0.13586,0.004,0.0,0.0,0.062339,0.188153,0,0,Normal,0.001967,0.005389,0.01993,0.508976,0.256076,0.47541,0.251883
2024-01-15 04:35:00,0.108133,0.015,0.0,0.0,0.038239,0.191636,0,0,Normal,0.000352,0.000874,0.019231,0.493559,0.256076,0.47541,0.227786
2024-01-15 04:40:00,0.148336,0.011,0.0,0.0,0.078728,0.195123,0,0,Normal,0.000352,0.000874,0.026224,0.515945,0.256076,0.47541,0.262613
2024-01-15 04:45:00,0.093346,0.027,0.002,0.0,0.037596,0.198606,0,0,Normal,9.1e-05,0.000309,0.028671,0.487434,0.256076,0.540984,0.214608
2024-01-15 04:50:00,0.068854,0.016,0.0,0.0,0.048201,0.202089,0,0,Normal,0.0,0.0,0.033566,0.491447,0.256076,0.409836,0.193901
2024-01-15 04:55:00,0.164048,0.02,0.0025,0.0,0.02892,0.205576,0,0,Normal,0.0,0.0,0.026923,0.482788,0.256076,0.557377,0.275791
2024-01-15 05:00:00,0.109057,0.047,0.0,0.003854,0.065553,0.209059,0,0,Normal,0.000873,0.003004,0.027273,0.506653,0.259039,0.393443,0.228727
2024-01-15 05:05:00,0.123845,0.008,0.0,0.000952,0.052699,0.212542,0,0,Normal,0.001094,0.002949,0.03007,0.496515,0.256808,0.47541,0.241529
2024-01-15 05:10:00,0.163586,0.019,0.0,0.000619,0.04081,0.216029,0,0,Normal,0.001237,0.002876,0.023077,0.492925,0.256552,0.47541,0.275791
2024-01-15 05:15:00,0.082255,0.013,0.0,0.0,0.073907,0.219512,0,0,Normal,0.001237,0.002876,0.02972,0.510665,0.256076,0.47541,0.205384
2024-01-15 05:20:00,0.145102,0.027,0.0,0.001789,0.026992,0.222995,0,0,Normal,0.001641,0.002804,0.025874,0.482154,0.257452,0.47541,0.259789
2024-01-15 05:25:00,0.103974,0.037,0.0,0.0,0.055913,0.226482,0,0,Normal,0.001641,0.002804,0.030769,0.498205,0.256076,0.47541,0.224209
2024-01-15 05:30:00,0.123845,0.041,0.0,0.001047,0.056555,0.229965,0,0,Normal,0.001003,0.001311,0.029021,0.499683,0.256881,0.47541,0.241529
2024-01-15 05:35:00,0.134935,0.026,0.0,0.0,0.053342,0.233448,0,0,Normal,0.000781,0.001402,0.029371,0.49736,0.256076,0.47541,0.25113
2024-01-15 05:40:00,0.079945,0.043,0.0,0.003188,0.0241,0.236935,0,0,Normal,0.001368,0.002476,0.026224,0.480042,0.258527,0.47541,0.203502
2024-01-15 05:45:00,0.109982,0.039,0.0,0.004967,0.053663,0.240418,0,0,Normal,0.002501,0.003732,0.022378,0.501795,0.259896,0.47541,0.22948
2024-01-15 05:50:00,0.192699,0.008,0.0,0.000314,0.032776,0.243901,0,0,Normal,0.002175,0.003914,0.023427,0.487434,0.256318,0.47541,0.301017
2024-01-15 05:55:00,0.179298,0.012,0.0,0.0,0.042095,0.247388,0,0,Normal,0.002175,0.003914,0.020979,0.495037,0.256076,0.47541,0.289533
2024-01-15 06:00:00,0.147874,0.034,0.0105,0.299133,0.889781,0.250871,1,0,Normal,0.070162,0.232328,0.172028,0.960929,0.229993,0.819672,0.260166
2024-01-15 06:05:00,0.163586,0.049,0.018,0.311837,0.921594,0.254354,1,0,Normal,0.1413,0.299812,0.32972,0.886589,0.239761,0.721311,0.272214
2024-01-15 06:10:00,0.147874,0.019,0.0225,0.260594,0.89171,0.257841,1,0,Normal,0.200026,0.304309,0.487063,0.771911,0.200361,0.622951,0.257718
2024-01-15 06:15:00,0.213031,0.011,0.034,0.310038,0.899743,0.261324,1,0,Normal,0.269614,0.293805,0.640559,0.684477,0.238378,0.852459,0.31137
2024-01-15 06:20:00,0.160351,0.043,0.045,0.389059,0.953406,0.264807,1,0,Normal,0.358283,0.258033,0.807343,0.619007,0.299134,0.836066,0.263742
2024-01-15 06:25:00,0.180684,0.01,0.0545,0.321286,0.893638,0.268294,1,0,Normal,0.431571,0.080119,0.961888,0.486378,0.247026,0.786885,0.279179
2024-01-15 06:30:00,0.219501,0.035,0.058,0.313122,0.894923,0.271777,1,0,Normal,0.434762,0.07879,0.962587,0.4868,0.240748,0.590164,0.311747
2024-01-15 06:35:00,0.15342,0.002,0.069,0.350567,0.857648,0.27526,1,0,Normal,0.443605,0.082412,0.951049,0.469271,0.269539,0.836066,0.253012
2024-01-15 06:40:00,0.244917,0.001,0.076,0.370331,0.928985,0.278747,1,0,Normal,0.468638,0.062715,0.958042,0.511932,0.284735,0.704918,0.329443
2024-01-15 06:45:00,0.13586,0.023,0.0865,0.353774,0.911954,0.28223,1,0,Normal,0.478614,0.055033,0.96014,0.499472,0.272004,0.819672,0.234563
2024-01-15 06:50:00,0.258318,0.033,0.094,0.311561,0.932198,0.285712,1,0,Normal,0.460927,0.047168,0.956294,0.5151,0.239548,0.721311,0.336785
2024-01-15 06:55:00,0.189464,0.007,0.102,0.325454,0.845437,0.2892,1,0,Normal,0.461878,0.046276,0.947552,0.463358,0.25023,0.737705,0.276732
2024-01-15 07:00:00,0.200092,0.038,0.112,0.334951,0.862468,0.292683,1,0,Normal,0.466866,0.040669,0.941608,0.478141,0.257532,0.803279,0.283509
2024-01-15 07:05:00,0.145102,0.006,0.119,0.31866,0.922558,0.296165,1,0,Normal,0.459586,0.042817,0.953497,0.510454,0.245007,0.704918,0.235881
2024-01-15 07:10:00,0.203789,0.027,0.1275,0.330212,0.898458,0.299653,1,0,Normal,0.45043,0.028035,0.947902,0.497994,0.253889,0.754098,0.283321
2024-01-15 07:15:00,0.188078,0.015,0.1375,0.360853,0.827121,0.303135,1,0,Normal,0.452045,0.03275,0.932517,0.460401,0.277448,0.803279,0.268072
2024-01-15 07:20:00,0.210259,0.038,0.152,0.359816,0.904563,0.306618,1,0,Normal,0.463063,0.034207,0.927273,0.514467,0.27665,0.95082,0.283509
2024-01-15 07:25:00,0.233826,0.04,0.161,0.331411,0.898458,0.310105,1,0,Normal,0.464418,0.032859,0.937063,0.504541,0.254811,0.770492,0.301205
2024-01-15 07:30:00,0.280961,0.003,0.1715,0.348273,0.932841,0.313588,1,0,Normal,0.467452,0.033205,0.94965,0.519535,0.267775,0.819672,0.338102
2024-01-15 07:35:00,0.259704,0.01,0.1775,0.327433,0.895566,0.317071,1,0,Normal,0.469458,0.029255,0.944755,0.497994,0.251752,0.672131,0.319089
2024-01-15 07:40:00,0.269871,0.045,0.1905,0.347541,0.832262,0.320558,1,0,Normal,0.473405,0.026743,0.932867,0.463569,0.267212,0.901639,0.324548
2024-01-15 07:45:00,0.224584,0.021,0.1975,0.330707,0.91581,0.324041,1,0,Normal,0.466528,0.024667,0.948951,0.508765,0.254269,0.704918,0.28558
2024-01-15 07:50:00,0.239372,0.024,0.206,0.321324,0.874036,0.327524,1,0,Normal,0.457749,0.021081,0.943357,0.484688,0.247055,0.754098,0.295934
2024-01-15 07:55:00,0.345194,0.008,0.216,0.329432,0.881105,0.331011,1,0,Normal,0.457307,0.021354,0.94021,0.491235,0.253289,0.803279,0.380648
2024-01-15 08:00:00,0.258318,0.05,0.21,0.0,0.040488,0.334494,0,0,Normal,0.377859,0.259271,0.778322,0.036536,0.256076,0.278689,0.310617
2024-01-15 08:05:00,0.353974,0.046,0.209,0.004453,0.029884,0.337977,0,0,Normal,0.304181,0.326446,0.621678,0.124182,0.2595,0.442623,0.389495
2024-01-15 08:10:00,0.290665,0.0,0.2035,0.002379,0.038882,0.341464,0,0,Normal,0.225436,0.340482,0.477622,0.217107,0.257905,0.295082,0.338667
2024-01-15 08:15:00,0.306839,0.028,0.202,0.000933,0.058483,0.344947,0,0,Normal,0.150221,0.319583,0.322028,0.32397,0.256793,0.42623,0.35241
2024-01-15 08:20:00,0.353974,0.044,0.2005,0.004368,0.054627,0.34843,0,0,Normal,0.077911,0.255411,0.173427,0.411193,0.259435,0.42623,0.391566
2024-01-15 08:25:00,0.368762,0.022,0.198,0.0,0.049165,0.351917,0,0,Normal,0.002761,0.003914,0.022727,0.498627,0.256076,0.393443,0.404367
2024-01-15 08:30:00,0.324861,0.022,0.196,0.005481,0.050771,0.3554,0,0,Normal,0.004011,0.004169,0.024476,0.498627,0.260291,0.409836,0.368599
2024-01-15 08:35:00,0.322089,0.019,0.1985,0.0,0.042095,0.358883,0,0,Normal,0.002996,0.004424,0.026923,0.491447,0.256076,0.557377,0.365776
2024-01-15 08:40:00,0.341959,0.001,0.196,0.0,0.059769,0.36237,0,0,Normal,0.002462,0.004733,0.03042,0.50095,0.256076,0.393443,0.382718
2024-01-15 08:45:00,0.36414,0.04,0.192,0.0,0.040167,0.365853,0,0,Normal,0.00224,0.004915,0.027273,0.489968,0.256076,0.344262,0.402108
2024-01-15 08:50:00,0.392329,0.023,0.189,0.000609,0.043702,0.369336,0,0,Normal,0.001394,0.004205,0.025175,0.493559,0.256545,0.377049,0.426205
2024-01-15 08:55:00,0.367375,0.027,0.1885,0.000257,0.05045,0.372823,0,0,Normal,0.001446,0.004169,0.025524,0.497782,0.256274,0.459016,0.405685
2024-01-15 09:00:00,0.397874,0.013,0.19,0.000609,0.033419,0.376306,0,0,Normal,0.000339,0.000564,0.022378,0.48849,0.256545,0.52459,0.430535
2024-01-15 09:05:00,0.443161,0.039,0.186,0.002274,0.039524,0.379789,0,0,Normal,0.00086,0.001638,0.022028,0.492714,0.257825,0.344262,0.468938
2024-01-15 09:10:00,0.404344,0.04,0.1795,0.0,0.028599,0.383276,0,0,Normal,0.00086,0.001638,0.016084,0.489124,0.256076,0.262295,0.438441
2024-01-15 09:15:00,0.409889,0.028,0.1785,0.000114,0.051414,0.386759,0,0,Normal,0.000886,0.001602,0.018182,0.502851,0.256164,0.442623,0.443336
2024-01-15 09:20:00,0.350277,0.045,0.1715,0.000105,0.035668,0.390242,0,0,Normal,0.000768,0.001657,0.016783,0.493347,0.256157,0.245902,0.395708
2024-01-15 09:25:00,0.317006,0.006,0.168,0.003216,0.057519,0.393729,0,0,Normal,0.001446,0.002603,0.018182,0.506864,0.258549,0.360656,0.368788
2024-01-15 09:30:00,0.436691,0.039,0.165,0.0,0.045951,0.397212,0,0,Normal,0.001302,0.002712,0.02028,0.497994,0.256076,0.377049,0.469127
2024-01-15 09:35:00,0.426525,0.028,0.1605,0.0,0.038239,0.400695,0,0,Normal,0.000781,0.002476,0.02028,0.492925,0.256076,0.327869,0.461785
2024-01-15 09:40:00,0.419131,0.012,0.1565,0.004158,0.042416,0.404182,0,0,Normal,0.001732,0.003641,0.022727,0.494192,0.259274,0.344262,0.456702
2024-01-15 09:45:00,0.455176,0.007,0.1485,0.007889,0.029563,0.407665,0,0,Normal,0.003504,0.00608,0.018531,0.488279,0.262142,0.213115,0.488893
2024-01-15 09:50:00,0.451941,0.015,0.142,0.001056,0.051735,0.411148,0,0,Normal,0.003725,0.005844,0.021678,0.50095,0.256888,0.262295,0.487952
2024-01-15 09:55:00,0.504159,0.043,0.1405,0.000105,0.022494,0.414635,0,0,Normal,0.003009,0.006153,0.015385,0.485533,0.256157,0.42623,0.532003
2024-01-15 10:00:00,0.47366,0.039,0.1315,0.0,0.051414,0.418118,0,0,Normal,0.003009,0.006153,0.016084,0.504118,0.256076,0.180328,0.508848
2024-01-15 10:05:00,0.451017,0.032,0.127,0.0,0.067481,0.421601,0,0,Normal,0.003009,0.006153,0.021678,0.511299,0.256076,0.327869,0.491152
2024-01-15 10:10:00,0.523105,0.005,0.1225,0.0,0.052378,0.425088,0,0,Normal,0.002058,0.006026,0.023427,0.500317,0.256076,0.327869,0.552899
2024-01-15 10:15:00,0.486599,0.048,0.113,0.0,0.047237,0.428571,0,0,Normal,0.00026,0.000819,0.026573,0.495037,0.256076,0.163934,0.524849
2024-01-15 10:20:00,0.522181,0.015,0.1135,0.004339,0.065553,0.432054,0,0,Normal,0.001016,0.003368,0.029021,0.505597,0.259413,0.491803,0.554593
2024-01-15 10:25:00,0.493068,0.03,0.1065,0.000438,0.059126,0.435541,0,0,Normal,0.001094,0.003331,0.035664,0.49736,0.256413,0.245902,0.532003
2024-01-15 10:30:00,0.494917,0.04,0.104,0.00335,0.03856,0.439024,0,0,Normal,0.001849,0.00375,0.033217,0.485322,0.258652,0.393443,0.534262
2024-01-15 10:35:00,0.530037,0.007,0.0985,0.0,0.057198,0.442507,0,0,Normal,0.001849,0.00375,0.031469,0.498627,0.256076,0.295082,0.565512
2024-01-15 10:40:00,0.53512,0.033,0.0925,0.003559,0.020566,0.445994,0,0,Normal,0.00267,0.003841,0.025874,0.47793,0.258813,0.278689,0.571536
2024-01-15 10:45:00,0.560536,0.002,0.088,0.0,0.044344,0.449477,0,0,Normal,0.00267,0.003841,0.025175,0.493981,0.256076,0.327869,0.594315
2024-01-15 10:50:00,0.540665,0.005,0.083,0.0,0.045951,0.45296,0,0,Normal,0.00168,0.003331,0.021678,0.497149,0.256076,0.311475,0.578878
2024-01-15 10:55:00,0.490296,0.036,0.078,0.0,0.043059,0.456447,0,0,Normal,0.001576,0.003422,0.018881,0.496938,0.256076,0.311475,0.537462
2024-01-15 11:00:00,0.55037,0.008,0.072,0.001998,0.015103,0.45993,0,0,Normal,0.001263,0.002895,0.014336,0.481309,0.257613,0.278689,0.590173
2024-01-15 11:05:00,0.60305,0.022,0.0655,0.0,0.070694,0.463413,0,0,Normal,0.001263,0.002895,0.016783,0.516367,0.256076,0.262295,0.63686
2024-01-15 11:10:00,0.570702,0.012,0.064,0.0,0.006427,0.4669,0,0,Normal,0.000456,0.001566,0.014336,0.475607,0.256076,0.42623,0.609752
2024-01-15 11:15:00,0.580407,0.021,0.0595,0.000485,0.046915,0.470383,0,0,Normal,0.00056,0.001529,0.014685,0.502006,0.256449,0.327869,0.619352
2024-01-15 11:20:00,0.633549,0.004,0.055,0.000419,0.049165,0.473866,0,0,Normal,0.000664,0.001475,0.015385,0.503062,0.256398,0.327869,0.666039
2024-01-15 11:25:00,0.578096,0.038,0.049,0.003635,0.036954,0.477353,0,0,Normal,0.001485,0.002767,0.014336,0.495671,0.258871,0.278689,0.620482
2024-01-15 11:30:00,0.554991,0.004,0.0485,0.0,0.041131,0.480836,0,0,Normal,0.001029,0.002731,0.018881,0.495671,0.256076,0.459016,0.600904
2024-01-15 11:35:00,0.613216,0.042,0.044,0.001932,0.060733,0.484318,0,0,Normal,0.001472,0.002749,0.017133,0.509609,0.257562,0.327869,0.65192
2024-01-15 11:40:00,0.608595,0.033,0.035,0.001066,0.082905,0.487806,0,0,Normal,0.001719,0.002567,0.031119,0.515734,0.256896,0.180328,0.650791
2024-01-15 11:45:00,0.598429,0.021,0.0315,0.00158,0.068445,0.491289,0,0,Normal,0.001967,0.002476,0.034965,0.503907,0.257291,0.360656,0.643072
2024-01-15 11:50:00,0.634473,0.043,0.0255,0.0,0.036954,0.494771,0,0,Normal,0.001875,0.002621,0.032867,0.484477,0.256076,0.278689,0.675828
2024-01-15 11:55:00,0.666359,0.009,0.0235,0.005652,0.02635,0.498259,0,0,Normal,0.002331,0.004005,0.030769,0.478775,0.260422,0.409836,0.703878
2024-01-15 12:00:00,0.654806,0.013,0.022,0.002189,0.068766,0.501741,0,0,Normal,0.002826,0.003677,0.036014,0.503485,0.257759,0.42623,0.694465
2024-01-15 12:05:00,0.673752,0.007,0.02,0.003359,0.022494,0.505224,0,0,Normal,0.003152,0.003805,0.029021,0.477297,0.258659,0.409836,0.71122
2024-01-15 12:10:00,0.736137,0.019,0.0145,0.0,0.058162,0.508711,0,0,Normal,0.002917,0.004132,0.024476,0.503485,0.256076,0.295082,0.766755
2024-01-15 12:15:00,0.663124,0.049,0.01,0.002122,0.048201,0.512194,0,0,Normal,0.003035,0.004096,0.020629,0.499261,0.257708,0.327869,0.705196
2024-01-15 12:20:00,0.692699,0.008,0.006,0.0,0.043702,0.515677,0,0,Normal,0.003035,0.004096,0.022028,0.495459,0.256076,0.344262,0.732116
2024-01-15 12:25:00,0.670055,0.042,0.004,0.0,0.028278,0.519164,0,0,Normal,0.001745,0.002804,0.022378,0.485111,0.256076,0.409836,0.713102
2024-01-15 12:30:00,0.664048,0.033,0.0,0.0,0.077763,0.522647,0,0,Normal,0.00125,0.002804,0.024126,0.516579,0.256076,0.344262,0.709149
2024-01-15 12:35:00,0.680222,0.001,0.0,0.0,0.023779,0.52613,0,0,Normal,0.000482,0.001657,0.024126,0.481098,0.256076,0.47541,0.72308
2024-01-15 12:40:00,0.690388,0.047,0.0005,0.0,0.075835,0.529617,0,0,Normal,0.000482,0.001657,0.027273,0.513411,0.256076,0.491803,0.731739
2024-01-15 12:45:00,0.727357,0.049,0.0,0.0,0.048201,0.5331,0,0,Normal,0.0,0.0,0.027273,0.495248,0.256076,0.459016,0.763931
